"ORDEN","CLASE","MARCA","MODELO","FECHA MATRICULA/RADICACION","AÑO","MES","DIA"
"13241","CAMIONETA","NISSAN","2017","10/11/2016","2016","11.noviembre","10.jueves"
"13242","MOTOCICLETA","BAJAJ","2017","07/12/2016","2016","12.diciembre","07.miércoles"
"13243","AUTOMOVIL","RENAULT","2017","28/10/2016","2016","10.octubre","28.viernes"
"13244","AUTOMOVIL","RENAULT","2017","04/02/2016","2016","02.febrero","04.jueves"
"13245","CAMIONETA","CHEVROLET","1992","19/08/2016","2016","08.agosto","19.viernes"
"13246","CAMPERO","WILLYS","1953","06/04/2016","2016","04.abril","06.miércoles"
"13247","AUTOMOVIL","CHEVROLET","2011","01/01/2016","2016","01.enero","01.viernes"
"13248","CAMIONETA","CHEVROLET","2008","22/02/2016","2016","02.febrero","22.lunes"
"13249","CAMION","FORD","1979","05/10/2016","2016","10.octubre","05.miércoles"
"13250","AUTOMOVIL","CHEVROLET","2013","28/07/2016","2016","07.julio","28.jueves"
"13251","MOTOCICLETA","BAJAJ","2016","21/04/2016","2016","04.abril","21.jueves"
"13252","VOLQUETA","FORD","1956","12/09/2016","2016","09.septiembre","12.lunes"
"13253","MOTOCICLETA","YAMAHA","2013","26/07/2016","2016","07.julio","26.martes"
"13254","AUTOMOVIL","NISSAN","2017","12/12/2016","2016","12.diciembre","12.lunes"
"13255","AUTOMOVIL","RENAULT","2017","21/11/2016","2016","11.noviembre","21.lunes"
"13256","CAMPERO","WILLYS","1952","13/04/2016","2016","04.abril","13.miércoles"
"13257","CAMIONETA","MAZDA","2011","16/05/2016","2016","05.mayo","16.lunes"
"13258","MOTOCICLETA","YAMAHA","2016","29/02/2016","2016","02.febrero","29.lunes"
"13259","AUTOMOVIL","CHEVROLET","2017","01/01/2016","2016","01.enero","01.viernes"
"13260","MOTOCICLETA","BAJAJ","2017","27/10/2016","2016","10.octubre","27.jueves"
"13261","AUTOMOVIL","NISSAN","2016","25/01/2016","2016","01.enero","25.lunes"
"13262","VOLQUETA","CHEVROLET","1987","31/05/2016","2016","05.mayo","31.martes"
"13263","CAMIONETA","CHEVROLET","1994","15/03/2016","2016","03.marzo","15.martes"
"13264","CAMIONETA","CHEVROLET","1989","03/08/2016","2016","08.agosto","03.miércoles"
"13265","AUTOMOVIL","CHEVROLET","2007","20/09/2016","2016","09.septiembre","20.martes"
"13266","AUTOMOVIL","NISSAN","2017","23/12/2016","2016","12.diciembre","23.viernes"
"13267","CAMIONETA","NISSAN","2017","15/07/2016","2016","07.julio","15.viernes"
"13268","MOTOCICLETA","TVS","2015","04/08/2016","2016","08.agosto","04.jueves"
"13269","AUTOMOVIL","RENAULT","2017","02/12/2016","2016","12.diciembre","02.viernes"
"13270","AUTOMOVIL","RENAULT","2012","27/05/2016","2016","05.mayo","27.viernes"
"13271","AUTOMOVIL","NISSAN","2016","31/03/2016","2016","03.marzo","31.jueves"
"13272","CAMPERO","SUZUKI","1984","21/06/2016","2016","06.junio","21.martes"
"13273","AUTOMOVIL","MAZDA","1995","16/08/2016","2016","08.agosto","16.martes"
"13274","MOTOCICLETA","YAMAHA","2011","22/04/2016","2016","04.abril","22.viernes"
"13275","AUTOMOVIL","MAZDA","1998","06/12/2016","2016","12.diciembre","06.martes"
"13276","MOTOCICLETA","YAMAHA","2016","01/01/2016","2016","01.enero","01.viernes"
"13277","CAMPERO","JEEP","1995","26/04/2016","2016","04.abril","26.martes"
"13278","AUTOMOVIL","CHEVROLET","2013","11/02/2016","2016","02.febrero","11.jueves"
"13279","CAMPERO","WILLYS","1953","27/07/2016","2016","07.julio","27.miércoles"
"13280","CAMIONETA","WILLYS","1973","22/02/2016","2016","02.febrero","22.lunes"
"13281","MOTOCICLETA","YAMAHA","2017","14/04/2016","2016","04.abril","14.jueves"
"13282","AUTOMOVIL","HYUNDAI","1995","04/10/2016","2016","10.octubre","04.martes"
"13283","MOTOCICLETA","HONDA","2017","02/09/2016","2016","09.septiembre","02.viernes"
"13284","AUTOMOVIL","CHEVROLET","1996","19/02/2016","2016","02.febrero","19.viernes"
"13285","MOTOCICLETA","HONDA","2017","15/07/2016","2016","07.julio","15.viernes"
"13286","CAMIONETA","CHEVROLET","2006","10/08/2016","2016","08.agosto","10.miércoles"
"13287","CAMIONETA","CHEVROLET","1988","13/04/2016","2016","04.abril","13.miércoles"
"13288","CAMIONETA","KIA","2016","25/10/2016","2016","10.octubre","25.martes"
"13289","AUTOMOVIL","RENAULT","2017","14/10/2016","2016","10.octubre","14.viernes"
"13290","CAMIONETA","RENAULT","2013","29/04/2016","2016","04.abril","29.viernes"
"13291","AUTOMOVIL","CHEVROLET","2014","22/01/2016","2016","01.enero","22.viernes"
"13292","CAMIONETA","MITSUBISHI","1995","20/06/2016","2016","06.junio","20.lunes"
"13293","MOTOCICLETA","SUZUKI","2017","02/09/2016","2016","09.septiembre","02.viernes"
"13294","MOTOCICLETA","YAMAHA","2015","19/01/2016","2016","01.enero","19.martes"
"13295","MOTOCICLETA","BAJAJ","2015","15/02/2016","2016","02.febrero","15.lunes"
"13296","AUTOMOVIL","CHEVROLET","1995","16/03/2016","2016","03.marzo","16.miércoles"
"13297","CAMPERO","SUZUKI","2017","31/10/2016","2016","10.octubre","31.lunes"
"13298","MOTOCICLETA","HONDA","2017","11/09/2016","2016","09.septiembre","11.domingo"
"13299","MOTOCARRO","PIAGGIO","2016","11/04/2016","2016","04.abril","11.lunes"
"13300","CAMIONETA","CHEVROLET","2017","21/12/2016","2016","12.diciembre","21.miércoles"
"13301","CAMIONETA","VOLKSWAGEN","2017","20/10/2016","2016","10.octubre","20.jueves"
"13302","MOTOCICLETA","YAMAHA","2017","30/09/2016","2016","09.septiembre","30.viernes"
"13303","MOTOCICLETA","BAJAJ","2017","26/12/2016","2016","12.diciembre","26.lunes"
"13304","AUTOMOVIL","CHEVROLET","2016","28/01/2016","2016","01.enero","28.jueves"
"13305","MOTOCICLETA","BAJAJ","2017","29/12/2016","2016","12.diciembre","29.jueves"
"13306","AUTOMOVIL","RENAULT","2014","17/06/2016","2016","06.junio","17.viernes"
"13307","CAMIONETA","RENAULT","2017","19/12/2016","2016","12.diciembre","19.lunes"
"13308","CAMIONETA","MITSUBISHI","1997","22/11/2016","2016","11.noviembre","22.martes"
"13309","CAMPERO","LAND ROVER","1974","07/04/2016","2016","04.abril","07.jueves"
"13310","CAMIONETA","KIA","2015","25/02/2016","2016","02.febrero","25.jueves"
"13311","AUTOMOVIL","KIA","2017","22/08/2016","2016","08.agosto","22.lunes"
"13312","AUTOMOVIL","RENAULT","2017","22/04/2016","2016","04.abril","22.viernes"
"13313","MOTOCICLETA","BAJAJ","2017","07/09/2016","2016","09.septiembre","07.miércoles"
"13314","CAMIONETA","TOYOTA","2003","02/11/2016","2016","11.noviembre","02.miércoles"
"13315","CAMPERO","WILLYS","1952","19/02/2016","2016","02.febrero","19.viernes"
"13316","MOTOCICLETA","KYMCO","2017","30/09/2016","2016","09.septiembre","30.viernes"
"13317","CAMIONETA","RENAULT","2017","29/11/2016","2016","11.noviembre","29.martes"
"13318","MOTOCICLETA","YAMAHA","2017","22/12/2016","2016","12.diciembre","22.jueves"
"13319","REMOLQUE","CAPRI","2006","25/04/2016","2016","04.abril","25.lunes"
"13320","AUTOMOVIL","NISSAN","2012","19/11/2016","2016","11.noviembre","19.sábado"
"13321","MOTOCICLETA","KAWASAKI","2016","28/07/2016","2016","07.julio","28.jueves"
"13322","AUTOMOVIL","RENAULT","2017","22/08/2016","2016","08.agosto","22.lunes"
"13323","CAMION","INTERNATIONAL","2012","03/10/2016","2016","10.octubre","03.lunes"
"13324","AUTOMOVIL","RENAULT","2012","23/12/2016","2016","12.diciembre","23.viernes"
"13325","AUTOMOVIL","CHEVROLET","2009","29/08/2016","2016","08.agosto","29.lunes"
"13326","CAMION","CHEVROLET","1992","01/06/2016","2016","06.junio","01.miércoles"
"13327","AUTOMOVIL","CHEVROLET","2014","29/04/2016","2016","04.abril","29.viernes"
"13328","AUTOMOVIL","CHEVROLET","2009","07/03/2016","2016","03.marzo","07.lunes"
"13329","AUTOMOVIL","RENAULT","2012","06/04/2016","2016","04.abril","06.miércoles"
"13330","MOTOCARRO","PIAGGIO","2016","22/03/2016","2016","03.marzo","22.martes"
"13331","MOTOCARRO","PIAGGIO","2016","17/03/2016","2016","03.marzo","17.jueves"
"13332","MOTOCARRO","PIAGGIO","2016","23/03/2016","2016","03.marzo","23.miércoles"
"13333","MOTOCICLETA","KYMCO","2017","31/08/2016","2016","08.agosto","31.miércoles"
"13334","MOTOCICLETA","YAMAHA","2016","14/03/2016","2016","03.marzo","14.lunes"
"13335","AUTOMOVIL","RENAULT","2014","22/11/2016","2016","11.noviembre","22.martes"
"13336","MOTOCICLETA","YAMAHA","2013","24/10/2016","2016","10.octubre","24.lunes"
"13337","CAMION","MITSUBISHI","1998","18/07/2016","2016","07.julio","18.lunes"
"13338","MOTOCICLETA","YAMAHA","2017","26/12/2016","2016","12.diciembre","26.lunes"
"13339","MOTOCICLETA","VICTORY","2017","06/12/2016","2016","12.diciembre","06.martes"
"13340","MOTOCICLETA","BAJAJ","2011","16/03/2016","2016","03.marzo","16.miércoles"
"13341","AUTOMOVIL","NISSAN","2017","29/12/2016","2016","12.diciembre","29.jueves"
"13342","AUTOMOVIL","CHEVROLET","2008","01/11/2016","2016","11.noviembre","01.martes"
"13343","MOTOCICLETA","YAMAHA","2011","21/04/2016","2016","04.abril","21.jueves"
"13344","BUS","CHEVROLET","2007","01/03/2016","2016","03.marzo","01.martes"
"13345","AUTOMOVIL","CHEVROLET","2012","29/09/2016","2016","09.septiembre","29.jueves"
"13346","CAMIONETA","CHEVROLET","1986","23/11/2016","2016","11.noviembre","23.miércoles"
"13347","AUTOMOVIL","RENAULT","2012","25/01/2016","2016","01.enero","25.lunes"
"13348","AUTOMOVIL","CHEVROLET","2000","21/09/2016","2016","09.septiembre","21.miércoles"
"13349","MOTOCICLETA","YAMAHA","2017","08/08/2016","2016","08.agosto","08.lunes"
"13350","AUTOMOVIL","CHEVROLET","2007","13/09/2016","2016","09.septiembre","13.martes"
"13351","CAMIONETA","DODGE","1974","13/06/2016","2016","06.junio","13.lunes"
"13352","AUTOMOVIL","NISSAN","2017","13/09/2016","2016","09.septiembre","13.martes"
"13353","CAMIONETA","CHEVROLET","1988","21/09/2016","2016","09.septiembre","21.miércoles"
"13354","MOTOCICLETA","ACB","2017","27/09/2016","2016","09.septiembre","27.martes"
"13355","MOTOCICLETA","YAMAHA","2013","25/04/2016","2016","04.abril","25.lunes"
"13356","MOTOCICLETA","BAJAJ","2016","26/02/2016","2016","02.febrero","26.viernes"
"13357","CAMPERO","WILLYS","1953","29/04/2016","2016","04.abril","29.viernes"
"13358","MOTOCICLETA","YAMAHA","2017","21/07/2016","2016","07.julio","21.jueves"
"13359","MOTOCICLETA","KYMCO","2017","12/04/2016","2016","04.abril","12.martes"
"13360","MOTOCICLETA","BAJAJ","2016","08/04/2016","2016","04.abril","08.viernes"
"13361","MOTOCICLETA","KYMCO","2016","11/03/2016","2016","03.marzo","11.viernes"
"13362","MOTOCICLETA","HONDA","2017","10/11/2016","2016","11.noviembre","10.jueves"
"13363","CAMIONETA","CHEVROLET","1990","11/03/2016","2016","03.marzo","11.viernes"
"13364","AUTOMOVIL","ABARTH","2007","16/09/2016","2016","09.septiembre","16.viernes"
"13365","AUTOMOVIL","CHEVROLET","2009","02/11/2016","2016","11.noviembre","02.miércoles"
"13366","CAMIONETA","HYUNDAI","2010","04/11/2016","2016","11.noviembre","04.viernes"
"13367","BUS","SCANIA","2017","16/11/2016","2016","11.noviembre","16.miércoles"
"13368","BUS","SCANIA","2016","25/10/2016","2016","10.octubre","25.martes"
"13369","MOTOCICLETA","SUZUKI","2017","04/10/2016","2016","10.octubre","04.martes"
"13370","AUTOMOVIL","CHEVROLET","2014","19/10/2016","2016","10.octubre","19.miércoles"
"13371","CAMION","CHEVROLET","2013","01/11/2016","2016","11.noviembre","01.martes"
"13372","AUTOMOVIL","CHEVROLET","2011","17/08/2016","2016","08.agosto","17.miércoles"
"13373","MOTOCICLETA","BAJAJ","2017","17/11/2016","2016","11.noviembre","17.jueves"
"13374","AUTOMOVIL","CHEVROLET","2016","15/09/2016","2016","09.septiembre","15.jueves"
"13375","CAMPERO","FORD","1944","19/02/2016","2016","02.febrero","19.viernes"
"13376","AUTOMOVIL","CHEVROLET","2006","20/04/2016","2016","04.abril","20.miércoles"
"13377","AUTOMOVIL","HYUNDAI","2010","28/12/2016","2016","12.diciembre","28.miércoles"
"13378","AUTOMOVIL","RENAULT","2005","11/03/2016","2016","03.marzo","11.viernes"
"13379","AUTOMOVIL","RENAULT","2005","01/08/2016","2016","08.agosto","01.lunes"
"13380","VOLQUETA","INTERNATIONAL","1971","17/05/2016","2016","05.mayo","17.martes"
"13381","AUTOMOVIL","CHEVROLET","2015","03/10/2016","2016","10.octubre","03.lunes"
"13382","MOTOCICLETA","BAJAJ","2017","27/12/2016","2016","12.diciembre","27.martes"
"13383","AUTOMOVIL","RENAULT","2014","05/09/2016","2016","09.septiembre","05.lunes"
"13384","MOTOCICLETA","KYMCO","2016","29/03/2016","2016","03.marzo","29.martes"
"13385","MOTOCICLETA","BAJAJ","2017","24/08/2016","2016","08.agosto","24.miércoles"
"13386","MICROBUS","NISSAN","2004","09/02/2016","2016","02.febrero","09.martes"
"13387","AUTOMOVIL","HYUNDAI","2009","19/10/2016","2016","10.octubre","19.miércoles"
"13388","MOTOCICLETA","BAJAJ","2017","25/10/2016","2016","10.octubre","25.martes"
"13389","MOTOCICLETA","LIFAN","2015","03/11/2016","2016","11.noviembre","03.jueves"
"13390","AUTOMOVIL","CHEVROLET","2007","06/12/2016","2016","12.diciembre","06.martes"
"13391","MOTOCICLETA","BAJAJ","2016","28/11/2016","2016","11.noviembre","28.lunes"
"13392","MOTOCICLETA","KYMCO","2017","17/11/2016","2016","11.noviembre","17.jueves"
"13393","MOTOCICLETA","YAMAHA","2017","12/07/2016","2016","07.julio","12.martes"
"13394","CAMIONETA","SUZUKI","2017","01/12/2016","2016","12.diciembre","01.jueves"
"13395","CAMPERO","WILLYS","1953","01/12/2016","2016","12.diciembre","01.jueves"
"13396","AUTOMOVIL","FIAT","1994","29/04/2016","2016","04.abril","29.viernes"
"13397","MOTOCICLETA","YAMAHA","2016","16/12/2016","2016","12.diciembre","16.viernes"
"13398","AUTOMOVIL","RENAULT","2010","20/09/2016","2016","09.septiembre","20.martes"
"13399","MOTOCICLETA","HONDA","2017","28/10/2016","2016","10.octubre","28.viernes"
"13400","AUTOMOVIL","RENAULT","2013","01/01/2016","2016","01.enero","01.viernes"
"13401","AUTOMOVIL","KIA","2016","22/01/2016","2016","01.enero","22.viernes"
"13402","MOTOCICLETA","KYMCO","2017","12/07/2016","2016","07.julio","12.martes"
"13403","MOTOCICLETA","YAMAHA","2016","08/03/2016","2016","03.marzo","08.martes"
"13404","CAMIONETA","CHEVROLET","2011","26/05/2016","2016","05.mayo","26.jueves"
"13405","CAMIONETA","CHEVROLET","2013","06/07/2016","2016","07.julio","06.miércoles"
"13406","AUTOMOVIL","CHEVROLET","2012","01/01/2016","2016","01.enero","01.viernes"
"13407","MOTOCICLETA","KYMCO","2017","13/10/2016","2016","10.octubre","13.jueves"
"13408","MOTOCICLETA","YAMAHA","2014","22/02/2016","2016","02.febrero","22.lunes"
"13409","AUTOMOVIL","KIA","2017","29/04/2016","2016","04.abril","29.viernes"
"13410","MOTOCICLETA","HONDA","2017","26/08/2016","2016","08.agosto","26.viernes"
"13411","AUTOMOVIL","MAZDA","1987","20/10/2016","2016","10.octubre","20.jueves"
"13412","AUTOMOVIL","RENAULT","2017","26/09/2016","2016","09.septiembre","26.lunes"
"13413","AUTOMOVIL","CHEVROLET","2017","30/09/2016","2016","09.septiembre","30.viernes"
"13414","MOTOCICLETA","BAJAJ","2017","18/04/2016","2016","04.abril","18.lunes"
"13415","BUS","CHEVROLET","2016","22/01/2016","2016","01.enero","22.viernes"
"13416","MOTOCICLETA","HERO","2016","01/04/2016","2016","04.abril","01.viernes"
"13417","MOTOCICLETA","BAJAJ","2011","05/09/2016","2016","09.septiembre","05.lunes"
"13418","CAMION","INTERNATIONAL","2016","12/05/2016","2016","05.mayo","12.jueves"
"13419","MOTOCICLETA","YAMAHA","2016","31/10/2016","2016","10.octubre","31.lunes"
"13420","TRACTO CAMION","KENWORTH","2007","22/02/2016","2016","02.febrero","22.lunes"
"13421","MOTOCICLETA","BAJAJ","2017","21/09/2016","2016","09.septiembre","21.miércoles"
"13422","MOTOCICLETA","YAMAHA","2017","15/09/2016","2016","09.septiembre","15.jueves"
"13423","AUTOMOVIL","CHEVROLET","1998","02/03/2016","2016","03.marzo","02.miércoles"
"13424","AUTOMOVIL","MAZDA","2016","01/04/2016","2016","04.abril","01.viernes"
"13425","MOTOCICLETA","WEST","2015","07/03/2016","2016","03.marzo","07.lunes"
"13426","AUTOMOVIL","KIA","2017","23/12/2016","2016","12.diciembre","23.viernes"
"13427","MOTOCICLETA","HONDA","2016","11/03/2016","2016","03.marzo","11.viernes"
"13428","MOTOCICLETA","YAMAHA","2010","14/03/2016","2016","03.marzo","14.lunes"
"13429","MOTOCICLETA","YAMAHA","2016","16/03/2016","2016","03.marzo","16.miércoles"
"13430","MOTOCICLETA","BAJAJ","2017","16/03/2016","2016","03.marzo","16.miércoles"
"13431","MOTOCICLETA","KYMCO","2016","18/03/2016","2016","03.marzo","18.viernes"
"13432","MOTOCICLETA","YAMAHA","2016","18/03/2016","2016","03.marzo","18.viernes"
"13433","MOTOCICLETA","HONDA","2017","19/09/2016","2016","09.septiembre","19.lunes"
"13434","AUTOMOVIL","CHEVROLET","2017","27/09/2016","2016","09.septiembre","27.martes"
"13435","AUTOMOVIL","HYUNDAI","2016","02/11/2016","2016","11.noviembre","02.miércoles"
"13436","CAMPERO","WILLYS","1953","18/08/2016","2016","08.agosto","18.jueves"
"13437","MOTOCICLETA","AKT","2016","27/12/2016","2016","12.diciembre","27.martes"
"13438","MOTOCICLETA","BAJAJ","2017","06/10/2016","2016","10.octubre","06.jueves"
"13439","AUTOMOVIL","KIA","2016","07/03/2016","2016","03.marzo","07.lunes"
"13440","CAMIONETA","MAZDA","2007","04/02/2016","2016","02.febrero","04.jueves"
"13441","MOTOCICLETA","BAJAJ","2016","23/03/2016","2016","03.marzo","23.miércoles"
"13442","MOTOCICLETA","KYMCO","2016","23/03/2016","2016","03.marzo","23.miércoles"
"13443","MOTOCICLETA","HONDA","2016","28/03/2016","2016","03.marzo","28.lunes"
"13444","CAMIONETA","MAHINDRA","2015","16/02/2016","2016","02.febrero","16.martes"
"13445","AUTOMOVIL","RENAULT","2003","25/02/2016","2016","02.febrero","25.jueves"
"13446","AUTOMOVIL","RENAULT","2008","06/07/2016","2016","07.julio","06.miércoles"
"13447","AUTOMOVIL","RENAULT","2009","06/07/2016","2016","07.julio","06.miércoles"
"13448","AUTOMOVIL","CHEVROLET","2007","06/07/2016","2016","07.julio","06.miércoles"
"13449","MOTOCICLETA","YAMAHA","2017","04/08/2016","2016","08.agosto","04.jueves"
"13450","CAMIONETA","GREATWALL","2014","01/08/2016","2016","08.agosto","01.lunes"
"13451","MOTOCICLETA","HONDA","2016","24/02/2016","2016","02.febrero","24.miércoles"
"13452","CAMIONETA","CHEVROLET","1991","11/11/2016","2016","11.noviembre","11.viernes"
"13453","MOTOCICLETA","WEST","2016","31/03/2016","2016","03.marzo","31.jueves"
"13454","AUTOMOVIL","DAIHATSU","1998","14/04/2016","2016","04.abril","14.jueves"
"13455","CAMIONETA","MITSUBISHI","1997","26/02/2016","2016","02.febrero","26.viernes"
"13456","MOTOCICLETA","YAMAHA","2016","06/04/2016","2016","04.abril","06.miércoles"
"13457","MOTOCICLETA","WEST","2015","06/04/2016","2016","04.abril","06.miércoles"
"13458","MOTOCICLETA","KYMCO","2015","01/06/2016","2016","06.junio","01.miércoles"
"13459","MOTOCICLETA","YAMAHA","2017","13/09/2016","2016","09.septiembre","13.martes"
"13460","MOTOCICLETA","KYMCO","2016","01/03/2016","2016","03.marzo","01.martes"
"13461","MOTOCICLETA","YAMAHA","2009","05/09/2016","2016","09.septiembre","05.lunes"
"13462","MOTOCICLETA","BAJAJ","2016","29/03/2016","2016","03.marzo","29.martes"
"13463","MOTOCICLETA","BAJAJ","2017","21/07/2016","2016","07.julio","21.jueves"
"13464","MOTOCICLETA","BAJAJ","2017","07/04/2016","2016","04.abril","07.jueves"
"13465","AUTOMOVIL","CHEVROLET","2013","18/07/2016","2016","07.julio","18.lunes"
"13466","AUTOMOVIL","KIA","2016","12/01/2016","2016","01.enero","12.martes"
"13467","MOTOCICLETA","YAMAHA","2017","13/10/2016","2016","10.octubre","13.jueves"
"13468","MOTOCICLETA","YAMAHA","2007","02/05/2016","2016","05.mayo","02.lunes"
"13469","MOTOCICLETA","KYMCO","2016","04/05/2016","2016","05.mayo","04.miércoles"
"13470","CAMPERO","WILLYS","1954","06/04/2016","2016","04.abril","06.miércoles"
"13471","CAMIONETA","MAZDA","1992","07/04/2016","2016","04.abril","07.jueves"
"13472","AUTOMOVIL","RENAULT","2006","15/04/2016","2016","04.abril","15.viernes"
"13473","CAMIONETA","CHRYSLER","2007","21/04/2016","2016","04.abril","21.jueves"
"13474","MOTOCICLETA","YAMAHA","2017","22/04/2016","2016","04.abril","22.viernes"
"13475","MOTOCICLETA","YAMAHA","2017","19/09/2016","2016","09.septiembre","19.lunes"
"13476","REMOLQUE","CAPRI","2016","29/01/2016","2016","01.enero","29.viernes"
"13477","MOTOCICLETA","YAMAHA","2013","10/02/2016","2016","02.febrero","10.miércoles"
"13478","CAMPERO","WILLYS","1954","10/02/2016","2016","02.febrero","10.miércoles"
"13479","CAMPERO","WILLYS","1954","11/02/2016","2016","02.febrero","11.jueves"
"13480","CAMPERO","WILLYS","1946","11/02/2016","2016","02.febrero","11.jueves"
